case,method,grid_or_nodes,cumulative_seconds,lower,upper,width
warranty0,budget8.0,363,2.3515908580000087,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,365,2.3658149959999832,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,367,2.380130871999995,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,369,2.394203281999978,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,371,2.401947591999999,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,373,2.4159826759999987,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,375,2.423765823999986,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,377,2.4380313539999747,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,379,2.4456917169999883,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,381,2.453336576999959,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,383,2.4609324129999663,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,385,2.4749131959999886,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,387,2.4826822729999662,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,389,2.490419341000006,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,391,2.504420885000002,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,393,2.5184013569999593,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,395,2.5324820089999776,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,397,2.546487939999963,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,399,2.5605592789999605,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,401,2.574958089000006,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,403,2.5890329729999735,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,405,2.6032412579999686,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,407,2.6172731670000076,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,409,2.6313792279999575,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,411,2.6455416329999935,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,413,2.6595388209999555,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,415,2.6733786109999755,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,417,2.6874261140000044,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,419,2.701447046999988,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,421,2.715455711000004,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,423,2.7294804800000065,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,425,2.7436938920000102,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,427,2.757725241000003,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,429,2.771877700999994,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,431,2.7859329659999617,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,433,2.7999698819999708,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,435,2.8078274619999775,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,437,2.8218729019999955,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,439,2.8359406550000017,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,441,2.84375382799999,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,443,2.857760829999961,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,445,2.865527192000002,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,447,2.873190789999967,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,449,2.880824834000009,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,451,2.894770954999956,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,453,2.902686281000001,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,455,2.91043769099997,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,457,2.924512375000006,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,459,2.9385181049999574,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,461,2.9526557629999957,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,463,2.966690906999986,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,465,2.9806596519999857,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,467,2.994645721999973,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,469,3.0086003949999736,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,471,3.0225742479999553,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,473,3.0366107140000054,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,475,3.0506552819999797,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,477,3.0646671509999805,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,479,3.0787535829999797,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,481,3.0926344949999702,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,483,3.107003540999983,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,485,3.1211260469999615,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,487,3.1351780659999804,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,489,3.1492832859999567,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,491,3.16340618199996,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,493,3.1776095689999693,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,495,3.191607076999958,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,497,3.205601209000008,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,499,3.21970961400001,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,501,3.227537237999968,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,503,3.241517769999973,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,505,3.2556122439999626,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,507,3.2634989069999847,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,509,3.277491857999962,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget8.0,511,3.2907904749999943,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,price2.0,1,0.09624333599998636,3.1089325114747504,3.110699775516721,0.0017672640419704726
warranty0,price2.0,3,0.13583152799998288,3.1089325114747504,3.110699775516721,0.0017672640419704726
warranty0,price2.0,5,0.21089980699997568,3.109712654422102,3.110699775516721,0.0009871210946190599
warranty0,price8.0,1,0.09344167900002276,3.1089325114747504,3.110699775516721,0.0017672640419704726
warranty0,price8.0,3,0.13513405100002274,3.1089325114747504,3.110699775516721,0.0017672640419704726
warranty0,price8.0,5,0.20810710599999993,3.109712654422102,3.110699775516721,0.0009871210946190599
warranty1,budget2.0,1,0.2499531629999865,8.205716670571327,8.236029016609116,0.03031234603778777
warranty1,budget2.0,3,0.31594342400001096,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget2.0,5,0.38142437900000914,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget2.0,7,0.4469078679999825,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget2.0,9,0.511888300999999,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget2.0,11,0.5770440269999995,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget2.0,13,0.6423660130000144,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget2.0,15,0.7076091910000173,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget2.0,17,0.7728816129999814,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget2.0,19,0.8378291959999729,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget2.0,21,0.9030514230000222,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget2.0,23,0.9685256779999918,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget2.0,25,1.0341461319999894,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget2.0,27,1.0992968109999879,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget2.0,29,1.1651569260000088,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget2.0,31,1.2307994039999812,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget2.0,33,1.2966044359999955,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget2.0,35,1.361966983000002,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget2.0,37,1.4274804369999856,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget2.0,39,1.4926284719999785,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget2.0,41,1.5579019959999982,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget2.0,43,1.6230609169999752,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget2.0,45,1.688560198999994,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget2.0,47,1.7536465140000246,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget2.0,49,1.818649454000024,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget2.0,51,1.8837105119999933,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget2.0,53,1.9492163169999799,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget2.0,55,2.014303223000013,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,1,0.2441441010000176,8.205716670571327,8.236029016609116,0.03031234603778777
warranty1,budget8.0,3,0.30751374600004056,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget8.0,5,0.37038001400003395,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget8.0,7,0.4332717110000317,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget8.0,9,0.4963436090000073,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget8.0,11,0.5594403740000189,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget8.0,13,0.6228466740000158,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget8.0,15,0.6861285670000257,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget8.0,17,0.7497453729999961,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget8.0,19,0.8129976420000276,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget8.0,21,0.8763224900000068,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget8.0,23,0.939937293000014,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget8.0,25,1.0050722519999908,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget8.0,27,1.0691138270000238,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget8.0,29,1.1324594760000082,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget8.0,31,1.1959844540000404,8.205716670571329,8.236029016609116,0.03031234603778729
warranty1,budget8.0,33,1.2598499549999929,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,35,1.3230717470000286,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,37,1.3866048380000393,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,39,1.45007001700003,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,41,1.5132017239999982,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,43,1.5764409829999977,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,45,1.6398768980000114,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,47,1.7037260840000386,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,49,1.7670126340000252,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,51,1.8302423389999944,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,53,1.8933744170000182,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,55,1.9565880270000093,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,57,2.020066997000015,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,59,2.083213285999989,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,61,2.146858124000005,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,63,2.210386999000036,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,65,2.274383917000023,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,67,2.3380017250000265,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,69,2.4014344150000397,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,71,2.464881165999998,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,73,2.5281421270000237,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,75,2.5916871960000094,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,77,2.6553847440000027,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,79,2.7187123539999902,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,81,2.7819761960000164,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,83,2.8449830630000292,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,85,2.9082718729999897,8.205716670571329,8.236029016609116,0.030312346037787062
warranty1,budget8.0,87,2.9715234270000224,8.205716670571329,8.236029016609116,0.030312346037787062
